Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,source,Outlet_Years,Item_Visible_Avg,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,New_Item_Type_1,New_Item_Type_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCM18,13.0,0.08284187,Household,63.0194,OUT046,1997,,test,12,0.874728789249134,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FDK16,9.065,0.115329787,Frozen Foods,97.1094,OUT046,1997,,test,12,1.0277767952701826,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI28,14.3,0.026470587,Frozen Foods,80.8302,OUT017,2007,,test,2,0.9348909787187343,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS11,7.05,0.055784831,Breads,224.5088,OUT018,2009,,test,1,0.926046943264098,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
DRD13,15.0,0.049079463,Soft Drinks,65.2168,OUT046,1997,,test,12,0.9990697409835775,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL36,15.1,0.0760611,Baking Goods,88.783,OUT035,2004,,test,5,0.8745633854885146,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI27,8.71,0.045948045,Dairy,47.2744,OUT013,1987,,test,22,1.036530422766751,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ53,12.792854228644991,0.124763406,Frozen Foods,119.0098,OUT019,1985,,test,24,1.5315372016108908,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS44,12.65,0.0,Fruits and Vegetables,240.7538,OUT045,2002,,test,7,0.0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE28,9.5,0.132546993,Frozen Foods,230.3668,OUT046,1997,,test,12,1.0602888442402543,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ33,13.35,0.091578701,Snack Foods,151.5708,OUT018,2009,,test,1,1.0403606101934948,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB37,20.25,0.023070588,Baking Goods,238.6538,OUT017,2007,,test,2,1.1487676575423171,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ31,5.785,0.053956419,Fruits and Vegetables,86.0856,OUT045,2002,,test,7,0.9605050103727452,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ05,11.395,0.021606087,Health and Hygiene,150.0708,OUT046,1997,,test,12,1.1859395429051944,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FDE10,6.67,0.089873267,Snack Foods,130.4626,OUT013,1987,,test,22,1.0360406048393276,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF38,11.8,0.026507096,Canned,39.8138,OUT017,2007,,test,2,1.0047208861221777,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE50,12.792854228644991,0.028373995,Canned,187.0556,OUT019,1985,,test,24,1.6148106031192133,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
DRG37,16.2,0.032435523,Soft Drinks,154.9972,OUT010,1998,,test,11,1.603719312953695,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCH06,12.3,0.076673407,Household,248.346,OUT049,1999,,test,10,0.931077939897359,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDY14,10.3,0.070182238,Dairy,264.6226,OUT045,2002,,test,7,0.8765027652767923,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO27,6.175,0.180090411,Meat,95.2752,OUT017,2007,,test,2,0.9641879571367953,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ19,7.35,0.014387462,Fruits and Vegetables,241.4512,OUT049,1999,,test,10,1.0345310440954212,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ26,12.792854228644991,0.252155886,Dairy,237.6222,OUT019,1985,,test,24,1.5315371980318961,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDN51,17.85,0.020929396,Meat,260.5936,OUT013,1987,,test,22,0.9982383422679357,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK20,12.6,0.0,Fruits and Vegetables,121.9072,OUT035,2004,,test,5,0.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD40,20.25,0.014853619,Dairy,192.8162,OUT018,2009,,test,1,0.9334195649887644,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
DRI25,19.6,0.034039542,Soft Drinks,57.0614,OUT018,2009,,test,1,0.9334195257947465,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH56,9.8,0.064178182,Fruits and Vegetables,115.7492,OUT017,2007,,test,2,0.8796766133829931,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI36,12.792854228644991,0.062041531,Baking Goods,196.8426,OUT027,1985,,test,24,1.0323700978322172,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
DRH11,5.98,0.075865756,Hard Drinks,56.6614,OUT018,2009,,test,1,0.8782920624785499,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCV18,6.775,0.105841179,Household,83.325,OUT017,2007,,test,2,0.9275067663151118,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
DRI01,7.97,0.034506514,Soft Drinks,172.6422,OUT049,1999,,test,10,1.1744397975661622,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRE48,8.43,0.017352667,Soft Drinks,198.7768,OUT049,1999,,test,10,1.0390065818850955,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS51,13.35,0.032174409,Meat,60.4194,OUT035,2004,,test,5,0.9988808332020646,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM38,5.885,0.093296061,Canned,50.5982,OUT017,2007,,test,2,1.0047208947021007,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB60,12.792854228644991,0.02838397,Baking Goods,193.3136,OUT027,1985,,test,24,0.8704928878916989,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDY58,11.65,0.039911033,Snack Foods,228.9694,OUT035,2004,,test,5,0.8745633864615999,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY22,16.5,0.160044589,Snack Foods,143.4128,OUT045,2002,,test,7,0.9606656003936402,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF11,12.792854228644991,0.0,Starchy Foods,238.3538,OUT027,1985,,test,24,0.0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDZ51,11.3,0.054542505,Meat,97.2094,OUT035,2004,,test,5,1.041576045870953,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ45,9.5,0.010978804,Snack Foods,182.1608,OUT017,2007,,test,2,1.148495816556241,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF17,5.19,0.042612828,Frozen Foods,196.411,OUT035,2004,,test,5,0.9221155216856494,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCF31,12.792854228644991,0.051596351,Household,152.1024,OUT027,1985,,test,24,0.9178236816418924,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDA37,7.81,0.055180797,Canned,125.2046,OUT013,1987,,test,22,0.9215224163213481,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO51,6.785,0.0,Meat,43.4112,OUT046,1997,,test,12,0.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF34,9.3,0.014007727,Snack Foods,198.1084,OUT013,1987,,test,22,0.9288589939339769,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD57,18.1,0.022490839,Fruits and Vegetables,96.0094,OUT018,2009,,test,1,0.9334195475672425,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDO37,8.06,0.021376678,Breakfast,229.3326,OUT046,1997,,test,12,1.037204470673985,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR49,8.71,0.139444875,Canned,49.8376,OUT049,1999,,test,10,1.0382300865716179,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS39,6.895,0.022495495,Meat,142.0812,OUT049,1999,,test,10,0.9310779489004872,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI48,12.792854228644991,0.05544858,Baking Goods,52.3666,OUT027,1985,,test,24,1.0225960939029586,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
DRM35,9.695,0.070554078,Hard Drinks,178.9344,OUT049,1999,,test,10,1.0006230344340759,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV57,15.25,0.065884096,Snack Foods,181.566,OUT035,2004,,test,5,1.332781932800136,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ55,6.055,0.025387558,Fruits and Vegetables,161.592,OUT013,1987,,test,22,0.998238351711813,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI28,14.3,0.026316724,Frozen Foods,78.1302,OUT035,2004,,test,5,0.9294568290847045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS21,19.85,0.020918489,Snack Foods,63.3194,OUT045,2002,,test,7,0.8765027781802704,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT34,9.3,0.0,Snack Foods,106.3964,OUT013,1987,,test,22,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
DRI25,19.6,0.033895032,Soft Drinks,54.7614,OUT035,2004,,test,5,0.9294568268937861,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT47,5.26,0.041022765,Breads,95.2068,OUT010,1998,,test,11,1.735253021358896,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DRH39,20.7,0.092878183,Dairy,75.167,OUT045,2002,,test,7,1.1542447581763011,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCD54,21.1,0.029067775,Household,144.7786,OUT045,2002,,test,7,0.9241603350261519,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
FDU16,12.792854228644991,0.057992904,Frozen Foods,84.8908,OUT027,1985,,test,24,1.1364427232154508,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NCW29,14.0,0.028921492,Health and Hygiene,129.631,OUT045,2002,,test,7,0.8765027617716687,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
FDV25,12.792854228644991,0.04543117,Canned,221.1456,OUT027,1985,,test,24,1.0228550239744094,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDM56,16.7,0.070178316,Fruits and Vegetables,109.6912,OUT035,2004,,test,5,0.9587715302501393,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ04,12.792854228644991,0.037771295,Frozen Foods,64.951,OUT027,1985,,test,24,0.9251308229553239,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDG59,12.792854228644991,0.075698157,Starchy Foods,37.2164,OUT019,1985,,test,24,1.7990141210123836,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDI56,7.325,0.093574769,Fruits and Vegetables,90.3146,OUT045,2002,,test,7,0.8765027628962088,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS33,6.67,0.123405255,Snack Foods,88.4514,OUT035,2004,,test,5,1.1420868017548447,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC23,18.0,0.017934042,Starchy Foods,175.7686,OUT049,1999,,test,10,1.0006230306068913,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT11,5.94,0.029418033,Breads,185.8556,OUT049,1999,,test,10,0.8760887548922827,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG17,6.865,0.035912897,Frozen Foods,244.8486,OUT045,2002,,test,7,0.9241603400786679,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ44,8.185,0.038807601,Fruits and Vegetables,117.7808,OUT045,2002,,test,7,0.8765027675089252,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ52,7.145,0.017772062,Frozen Foods,160.9578,OUT013,1987,,test,22,0.9982383376289136,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
DRI23,18.85,0.137196951,Hard Drinks,159.4578,OUT046,1997,,test,12,1.1416114760764071,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE15,13.35,0.029769107,Dairy,77.6012,OUT010,1998,,test,11,1.7756350158332703,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCF07,9.0,0.031995886,Household,101.6016,OUT013,1987,,test,22,0.9982383390741174,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCR29,7.565,0.054725828,Health and Hygiene,56.293,OUT049,1999,,test,10,0.9237238348386856,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDE44,12.792854228644991,0.300078353,Fruits and Vegetables,48.1692,OUT019,1985,,test,24,1.7996017681561571,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDT23,7.72,0.074717347,Breads,79.6986,OUT035,2004,,test,5,0.9294568263958061,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCG06,16.35,0.029611916,Household,259.0646,OUT017,2007,,test,2,1.004720902983428,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
NCU41,18.85,0.087129095,Health and Hygiene,191.7846,OUT010,1998,,test,11,1.5560143944404887,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDH46,6.935,0.041515796,Snack Foods,102.8332,OUT017,2007,,test,2,0.9348909918888018,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV31,9.8,0.106628515,Fruits and Vegetables,177.737,OUT013,1987,,test,22,1.0360406048630648,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT41,12.792854228644991,0.0,Health and Hygiene,153.7024,OUT027,1985,,test,24,0.0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDE22,12.792854228644991,0.029429602,Snack Foods,160.392,OUT027,1985,,test,24,0.8704928708849441,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDC26,10.195,0.126639402,Canned,109.5886,OUT045,2002,,test,7,0.9315179231507471,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DRF51,15.75,0.166776273,Dairy,36.5506,OUT017,2007,,test,2,0.9269054551230693,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCY53,12.792854228644991,0.102393277,Health and Hygiene,113.1544,OUT019,1985,,test,24,1.7990141247244953,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDY21,15.1,0.174462585,Snack Foods,197.711,OUT017,2007,,test,2,1.1481207348507703,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL27,6.17,0.010622102,Meat,64.5826,OUT013,1987,,test,22,1.0358325065450782,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ34,6.695,0.07599649,Starchy Foods,194.182,OUT049,1999,,test,10,1.1432814638618618,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NCF43,8.51,0.0869468,Household,144.347,OUT010,1998,,test,11,1.9603217625300793,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDC21,14.6,0.042950697,Fruits and Vegetables,108.4254,OUT035,2004,,test,5,0.8745633866597664,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL26,18.0,0.073131911,Canned,156.0972,OUT013,1987,,test,22,1.0358324972768147,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT25,7.5,0.08494673,Canned,120.5072,OUT010,1998,,test,11,1.4641166594874788,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCR30,20.6,0.0,Household,74.9696,OUT046,1997,,test,12,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
DRL23,12.792854228644991,0.026795874,Hard Drinks,105.8938,OUT019,1985,,test,24,1.6148105832822568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCR05,10.1,0.054715771,Health and Hygiene,197.8084,OUT049,1999,,test,10,0.9237238381679574,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
NCE19,8.97,0.093393523,Household,54.0956,OUT018,2009,,test,1,0.8782920713274044,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDY07,11.8,0.0,Fruits and Vegetables,44.1402,OUT035,2004,,test,5,0.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB10,10.0,0.0,Snack Foods,235.559,OUT017,2007,,test,2,0.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP57,17.5,0.052400475,Snack Foods,105.099,OUT013,1987,,test,22,1.0358550553108967,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU48,12.792854228644991,0.096925504,Baking Goods,131.3284,OUT019,1985,,test,24,1.5315371994570006,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDH48,13.5,0.060468922,Baking Goods,85.254,OUT035,2004,,test,5,1.1863926588221527,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO33,14.75,0.089305571,Snack Foods,115.5518,OUT035,2004,,test,5,0.9989697510662271,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCU29,7.685,0.025529117,Health and Hygiene,147.876,OUT045,2002,,test,7,0.8765027800296041,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
FDW35,10.6,0.011089224,Breads,41.8454,OUT046,1997,,test,12,0.9222898882434679,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH05,14.35,0.152170799,Frozen Foods,231.9984,OUT010,1998,,test,11,1.5560143936932498,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDP26,7.785,0.0,Dairy,104.4306,OUT049,1999,,test,10,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
DRG27,8.895,0.105090817,Dairy,41.5138,OUT035,2004,,test,5,1.0278781221127322,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ33,13.35,0.091207161,Snack Foods,151.8708,OUT046,1997,,test,12,1.03613980801034,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH20,16.1,0.041759701,Fruits and Vegetables,98.041,OUT010,1998,,test,11,1.7363844073615078,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDV14,19.85,0.044497478,Dairy,89.7856,OUT046,1997,,test,12,0.922289924698394,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
DRD01,12.1,0.061175535,Soft Drinks,54.8614,OUT046,1997,,test,12,0.9222899158031674,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI17,8.645,0.0,Health and Hygiene,96.441,OUT049,1999,,test,10,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDF39,14.85,0.032657896,Dairy,263.191,OUT010,1998,,test,11,1.7355638436617167,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX37,16.2,0.063029339,Canned,100.47,OUT046,1997,,test,12,1.0366184165472008,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX17,21.25,0.113581951,Health and Hygiene,234.93,OUT035,2004,,test,5,0.9988808382364103,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
FDN03,9.8,0.015077408,Meat,250.9408,OUT013,1987,,test,22,0.8740008866953235,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCS41,12.85,0.089454322,Health and Hygiene,183.2608,OUT010,1998,,test,11,1.7753369347810928,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDH34,8.63,0.031158308,Snack Foods,184.2582,OUT045,2002,,test,7,0.9241603371587478,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCX53,20.1,0.014998688,Health and Hygiene,142.6154,OUT018,2009,,test,1,1.0409182590465618,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDY31,5.98,0.043562851,Fruits and Vegetables,147.9418,OUT046,1997,,test,12,0.8747287870656272,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD20,14.15,0.020831693,Fruits and Vegetables,126.4046,OUT017,2007,,test,2,1.1667153510497275,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE51,5.925,0.096662969,Dairy,45.3086,OUT045,2002,,test,7,0.8648078799592555,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV27,7.97,0.03999003,Meat,86.8514,OUT046,1997,,test,12,0.8486725097481075,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF16,7.3,0.086116086,Frozen Foods,148.4076,OUT035,2004,,test,5,0.8745633891408638,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ02,6.905,0.038206735,Dairy,96.1726,OUT049,1999,,test,10,0.9310779259627253,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NCK05,20.1,0.077611332,Health and Hygiene,63.0536,OUT045,2002,,test,7,1.1442901797906004,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
FDM12,12.792854228644991,0.069578418,Baking Goods,190.2214,OUT027,1985,,test,24,0.8704928823121676,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NCA05,20.75,0.025233003,Health and Hygiene,150.1734,OUT018,2009,,test,1,1.0316822968959396,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDX33,9.195,0.117723097,Snack Foods,159.5578,OUT045,2002,,test,7,1.0010958913871506,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM25,10.695,0.0,Breakfast,176.1712,OUT049,1999,,test,10,0.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE41,9.195,0.064274939,Frozen Foods,85.8566,OUT018,2009,,test,1,1.1285319726321192,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW14,8.3,0.038289031,Dairy,88.4198,OUT045,2002,,test,7,1.1262328797141667,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCD30,19.7,0.026849263,Household,95.8726,OUT046,1997,,test,12,1.0361398254212764,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FDB23,19.2,0.009354173,Starchy Foods,226.0062,OUT010,1998,,test,11,1.604775692568681,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDF45,18.2,0.012204712,Fruits and Vegetables,60.1904,OUT046,1997,,test,12,0.9990697299388582,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW20,20.75,0.024286028,Fruits and Vegetables,124.873,OUT017,2007,,test,2,1.0425818998166734,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF47,20.85,0.097816206,Starchy Foods,222.7746,OUT045,2002,,test,7,1.001095889172309,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCR05,12.792854228644991,0.095651539,Health and Hygiene,200.4084,OUT019,1985,,test,24,1.6148105951344824,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DRB01,7.39,0.082239384,Soft Drinks,187.753,OUT046,1997,,test,12,1.0313955604766827,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE36,5.26,0.041737624,Baking Goods,164.4868,OUT013,1987,,test,22,0.9573363121475715,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU56,16.85,0.044483108,Fruits and Vegetables,184.2266,OUT049,1999,,test,10,1.3326343034337325,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB23,19.2,0.00559729,Starchy Foods,224.8062,OUT049,1999,,test,10,0.9602553786697929,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN48,13.35,0.065051711,Baking Goods,91.1804,OUT049,1999,,test,10,0.8760887623214622,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS43,11.65,0.040481173,Fruits and Vegetables,188.024,OUT013,1987,,test,22,1.1413557332190845,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCN05,8.235,0.014447639,Health and Hygiene,183.895,OUT013,1987,,test,22,0.998238339607918,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCL53,7.5,0.036291254,Health and Hygiene,176.2028,OUT049,1999,,test,10,1.0377507333569562,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDL56,14.1,0.125780608,Fruits and Vegetables,86.9198,OUT046,1997,,test,12,0.9222899178833533,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH17,16.2,0.016721179,Frozen Foods,96.1726,OUT018,2009,,test,1,0.9260469387651749,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDP37,15.6,0.143105952,Breakfast,126.7994,OUT046,1997,,test,12,0.8747287924798036,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG09,12.792854228644991,0.083930246,Fruits and Vegetables,188.9556,OUT019,1985,,test,24,1.5315372065782988,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
